iter	Passed	Remaining
6539	502922	7187024
6540	503002	7186992
6541	503082	7186964
6542	503155	7186830
6543	503237	7186826
6544	503311	7186699
6545	503392	7186686
6546	503466	7186565
6547	503538	7186420
6548	503624	7186470
6549	503697	7186345
6550	503770	7186211
6551	503845	7186111
6552	503920	7185995
6553	503992	7185860
6554	504072	7185817
6555	504146	7185698
6556	504215	7185516
6557	504310	7185689
6558	504383	7185560
6559	504451	7185355
6560	504525	7185233
6561	504596	7185077
6562	504669	7184950
6563	504742	7184808
6564	504823	7184792
6565	504903	7184760
6566	504973	7184581
6567	505054	7184569
6568	505127	7184432
6569	505208	7184417
6570	505278	7184238
6571	505359	7184222
6572	505429	7184055
6573	505506	7183980
6574	505575	7183791
6575	505659	7183808
6576	505731	7183657
6577	505807	7183573
6578	505890	7183578
6579	505962	7183442
6580	506041	7183390
6581	506118	7183310
6582	506194	7183230
6583	506271	7183155
6584	506348	7183073
6585	506422	7182963
6586	506497	7182859
6587	506573	7182756
6588	506648	7182658
6589	506728	7182623
6590	506796	7182419
6591	506877	7182400
6592	506953	7182311
6593	507035	7182311
6594	507104	7182126
6595	507187	7182133
6596	507255	7181933
6597	507327	7181779
6598	507400	7181645
6599	507471	7181493
6600	507548	7181415
6601	507630	7181411
6602	507714	7181433
6603	507788	7181311
6604	507857	7181121
6605	507929	7180985
6606	508022	7181138
6607	508094	7180984
6608	508164	7180808
6609	508244	7180780
6610	508314	7180604
6611	508387	7180479
6612	508460	7180335
6613	508533	7180205
6614	508608	7180104
6615	508678	7179934
6616	508761	7179944
6617	508831	7179766
6618	508905	7179656
6619	508975	7179473
6620	509046	7179311
6621	509126	7179279
6622	509206	7179248
6623	509281	7179153
6624	509366	7179186
6625	509445	7179135
6626	509516	7178984
6627	509589	7178848
6628	509665	7178761
6629	509732	7178538
6630	509806	7178416
6631	509888	7178417
6632	509965	7178336
6633	510048	7178351
6634	510127	7178308
6635	510201	7178192
6636	510282	7178168
6637	510364	7178159
6638	510445	7178138
6639	510524	7178103
6640	510599	7177999
6641	510676	7177916
6642	510749	7177790
6643	510824	7177680
6644	510901	7177605
6645	510975	7177490
6646	511054	7177441
6647	511128	7177322
6648	511202	7177213
6649	511278	7177119
6650	511349	7176957
6651	511424	7176856
6652	511508	7176880
6653	511589	7176865
6654	511664	7176753
6655	511734	7176590
6656	511810	7176493
6657	511884	7176382
6658	511956	7176230
6659	512038	7176232
6660	512113	7176117
6661	512189	7176036
6662	512261	7175890
6663	512363	7176158
6664	512445	7176162
6665	512514	7175967
6666	512589	7175867
6667	512668	7175821
6668	512739	7175664
6669	512815	7175568
6670	512897	7175562
6671	512967	7175397
6672	513051	7175411
6673	513130	7175373
6674	513215	7175406
6675	513297	7175405
6676	513377	7175363
6677	513458	7175351
6678	513539	7175326
6679	513612	7175204
6680	513685	7175070
6681	513753	7174865
6682	513838	7174904
6683	513917	7174850
6684	513991	7174732
6685	514060	7174551
6686	514138	7174494
6687	514226	7174560
6688	514304	7174504
6689	514372	7174304
6690	514444	7174158
6691	514515	7174006
6692	514589	7173888
6693	514672	7173885
6694	514758	7173938
6695	514840	7173929
6696	514916	7173853
6697	514987	7173694
6698	515055	7173487
6699	515135	7173457
6700	515214	7173413
6701	515290	7173313
6702	515360	7173145
6703	515445	7173177
6704	515522	7173106
6705	515594	7172961
6706	515668	7172841
6707	515749	7172817
6708	515818	7172633
6709	515889	7172481
6710	515964	7172378
6711	516045	7172357
6712	516119	7172245
6713	516190	7172087
6714	516260	7171901
6715	516331	7171745
6716	516409	7171683
6717	516486	7171613
6718	516556	7171442
6719	516639	7171441
6720	516706	7171238
6721	516777	7171076
6722	516861	7171096
6723	516941	7171064
6724	517019	7170996
6725	517096	7170930
6726	517169	7170792
6727	517250	7170774
6728	517321	7170612
6729	517389	7170412
6730	517461	7170277
6731	517537	7170184
6732	517605	7169983
6733	517684	7169937
6734	517767	7169941
6735	517836	7169754
6736	517917	7169743
6737	517992	7169636
6738	518061	7169453
6739	518134	7169327
6740	518208	7169210
6741	518284	7169113
6742	518357	7168986
6743	518432	7168881
6744	518509	7168804
6745	518582	7168683
6746	518668	7168724
6747	518737	7168538
6748	518809	7168401
6749	518891	7168393
6750	518966	7168291
6751	519044	7168220
6752	519118	7168104
6753	519188	7167935
6754	519266	7167876
6755	519338	7167729
6756	519421	7167740
6757	519498	7167671
6758	519570	7167516
6759	519643	7167387
6760	519724	7167366
6761	519805	7167348
6762	519880	7167242
6763	519958	7167192
6764	520038	7167148
6765	520107	7166968
6766	520186	7166922
6767	520255	7166731
6768	520328	7166610
6769	520411	7166616
6770	520483	7166468
6771	520552	7166281
6772	520623	7166128
6773	520701	7166062
6774	520779	7166004
6775	520876	7166207
6776	520952	7166115
6777	521028	7166018
6778	521114	7166071
6779	521192	7166012
6780	521287	7166182
6781	521371	7166207
6782	521444	7166069
6783	521526	7166073
6784	521602	7165978
6785	521675	7165845
6786	521743	7165648
6787	521815	7165500
6788	521885	7165331
6789	521967	7165333
6790	522039	7165192
6791	522129	7165283
6792	522197	7165089
6793	522274	7165010
6794	522355	7164999
6795	522433	7164939
6796	522511	7164873
6797	522586	7164775
6798	522667	7164751
6799	522760	7164895
6800	522832	7164746
6801	522904	7164611
6802	522978	7164488
6803	523057	7164438
6804	523136	7164395
6805	523207	7164243
6806	523284	7164155
6807	523362	7164098
6808	523443	7164076
6809	523526	7164091
6810	523595	7163905
6811	523664	7163721
6812	523745	7163700
6813	523825	7163664
6814	523903	7163603
6815	523984	7163583
6816	524061	7163505
6817	524141	7163473
6818	524215	7163359
6819	524285	7163187
6820	524361	7163097
6821	524453	7163224
6822	524522	7163048
6823	524603	7163024
6824	524681	7162954
6825	524756	7162853
6826	524830	7162739
6827	524923	7162885
6828	524997	7162763
6829	525074	7162690
6830	525146	7162542
6831	525219	7162425
6832	525316	7162618
6833	525384	7162416
6834	525455	7162261
6835	525543	7162332
6836	525623	7162303
6837	525699	7162210
6838	525778	7162161
6839	525851	7162038
6840	525923	7161898
6841	526002	7161841
6842	526072	7161674
6843	526151	7161628
6844	526224	7161493
6845	526300	7161402
6846	526377	7161337
6847	526450	7161200
6848	526531	7161175
6849	526605	7161060
6850	526688	7161072
6851	526770	7161064
6852	526846	7160971
6853	526929	7160979
6854	527001	7160841
6855	527070	7160652
6856	527141	7160502
6857	527216	7160389
6858	527295	7160349
6859	527371	7160256
6860	527444	7160124
6861	527519	7160030
6862	527587	7159827
6863	527661	7159712
6864	527739	7159646
6865	527812	7159527
6866	527885	7159388
6867	527968	7159402
6868	528062	7159552
6869	528139	7159477
6870	528215	7159397
6871	528287	7159242
6872	528361	7159128
6873	528438	7159054
6874	528505	7158850
6875	528585	7158817
6876	528665	7158772
6877	528741	7158689
6878	528808	7158484
6879	528882	7158366
6880	528964	7158353
6881	529033	7158178
6882	529107	7158050
6883	529177	7157891
6884	529260	7157896
6885	529338	7157830
6886	529416	7157765
6887	529488	7157622
6888	529567	7157577
6889	529641	7157465
6890	529714	7157328
6891	529784	7157170
6892	529855	7157004
6893	529925	7156843
6894	529999	7156722
6895	530070	7156562
6896	530149	7156521
6897	530229	7156477
6898	530321	7156617
6899	530393	7156472
6900	530463	7156301
6901	530551	7156371
6902	530625	7156252
6903	530695	7156089
6904	530778	7156089
6905	530856	7156032
6906	530957	7156284
6907	531030	7156157
6908	531110	7156115
6909	531191	7156097
6910	531262	7155936
6911	531328	7155716
6912	531405	7155643
6913	531486	7155618
6914	531568	7155604
6915	531665	7155805
6916	531740	7155699
6917	531811	7155542
6918	531886	7155450
6919	531960	7155332
6920	532037	7155249
6921	532113	7155172
6922	532187	7155048
6923	532261	7154934
6924	532344	7154940
6925	532413	7154755
6926	532496	7154758
6927	532570	7154650
6928	532659	7154736
6929	532744	7154762
6930	532820	7154675
6931	532896	7154589
6932	532973	7154516
6933	533052	7154464
6934	533133	7154447
6935	533209	7154361
6936	533292	7154365
6937	533364	7154218
6938	533437	7154094
6939	533514	7154012
6940	533580	7153793
6941	533652	7153642
6942	533732	7153611
6943	533808	7153529
6944	533879	7153374
6945	533956	7153295
6946	534028	7153157
6947	534097	7152974
6948	534194	7153164
6949	534269	7153057
6950	534342	7152934
6951	534414	7152797
6952	534493	7152748
6953	534569	7152653
6954	534651	7152644
6955	534728	7152564
6956	534808	7152540
6957	534893	7152569
6958	534978	7152597
6959	535057	7152552
6960	535128	7152395
6961	535200	7152254
6962	535275	7152149
6963	535346	7152000
6964	535420	7151882
6965	535490	7151709
6966	535568	7151643
6967	535637	7151464
6968	535727	7151572
6969	535817	7151670
6970	535890	7151532
6971	535973	7151539
6972	536045	7151398
6973	536114	7151210
6974	536197	7151222
6975	536271	7151104
6976	536344	7150982
6977	536419	7150874
6978	536495	7150788
6979	536562	7150582
6980	536641	7150525
6981	536717	7150439
6982	536785	7150252
6983	536859	7150136
6984	536935	7150043
6985	537011	7149957
6986	537091	7149917
6987	537160	7149744
6988	537230	7149573
6989	537299	7149387
6990	537371	7149252
6991	537443	7149102
6992	537511	7148907
6993	537593	7148902
6994	537673	7148860
6995	537753	7148827
6996	537825	7148692
6997	537897	7148554
6998	537981	7148572
6999	538062	7148549
7000	538135	7148412
7001	538211	7148332
7002	538293	7148320
7003	538368	7148214
7004	538439	7148068
7005	538510	7147914
7006	538585	7147807
7007	538657	7147663
7008	538733	7147581
7009	538802	7147399
7010	538875	7147268
7011	538950	7147162
7012	539027	7147094
7013	539100	7146964
7014	539175	7146861
7015	539247	7146721
7016	539322	7146622
7017	539407	7146655
7018	539476	7146472
7019	539555	7146413
7020	539627	7146282
7021	539696	7146091
7022	539776	7146062
7023	539853	7145990
7024	539944	7146102
7025	540026	7146089
7026	540103	7146015
7027	540191	7146082
7028	540289	7146286
7029	540366	7146215
7030	540440	7146097
7031	540512	7145962
7032	540588	7145863
7033	540658	7145700
7034	540729	7145541
7035	540803	7145426
7036	540871	7145234
7037	540947	7145151
7038	541035	7145217
7039	541118	7145217
7040	541191	7145091
7041	541263	7144956
7042	541346	7144959
7043	541422	7144867
7044	541500	7144807
7045	541572	7144668
7046	541660	7144737
7047	541742	7144722
7048	541817	7144632
7049	541900	7144632
7050	541986	7144673
7051	542058	7144528
7052	542128	7144362
7053	542203	7144271
7054	542272	7144081
7055	542352	7144043
7056	542429	7143973
7057	542501	7143827
7058	542580	7143781
7059	542662	7143771
7060	542734	7143636
7061	542806	7143498
7062	542884	7143432
7063	542968	7143444
7064	543051	7143458
7065	543126	7143348
7066	543198	7143213
7067	543268	7143045
7068	543350	7143030
7069	543426	7142938
7070	543505	7142898
7071	543575	7142735
7072	543649	7142621
7073	543721	7142473
7074	543796	7142366
7075	543876	7142343
7076	543944	7142147
7077	544041	7142334
7078	544114	7142204
7079	544191	7142126
7080	544268	7142057
7081	544346	7141998
7082	544416	7141826
7083	544487	7141667
7084	544562	7141571
7085	544642	7141532
7086	544719	7141465
7087	544793	7141339
7088	544866	7141216
7089	544938	7141072
7090	545025	7141132
7091	545108	7141141
7092	545195	7141198
7093	545267	7141048
7094	545342	7140954
7095	545416	7140831
7096	545489	7140712
7097	545562	7140579
7098	545641	7140534
7099	545723	7140521
7100	545796	7140395
7101	545869	7140269
7102	545949	7140226
7103	546024	7140132
7104	546104	7140098
7105	546179	7139998
7106	546257	7139928
7107	546346	7140013
7108	546419	7139886
7109	546497	7139829
7110	546572	7139721
7111	546656	7139733
7112	546732	7139652
7113	546806	7139537
7114	546887	7139515
7115	546959	7139370
7116	547035	7139286
7117	547114	7139232
7118	547196	7139224
7119	547269	7139098
7120	547340	7138946
7121	547418	7138888
7122	547489	7138724
7123	547559	7138569
7124	547631	7138426
7125	547725	7138568
7126	547801	7138481
7127	547874	7138353
7128	547946	7138219
7129	548044	7138411
7130	548122	7138353
7131	548197	7138254
7132	548268	7138095
7133	548341	7137976
7134	548416	7137868
7135	548491	7137762
7136	548564	7137641
7137	548644	7137609
7138	548722	7137540
7139	548804	7137538
7140	548892	7137600
7141	548969	7137531
7142	549046	7137450
7143	549127	7137427
7144	549205	7137364
7145	549283	7137299
7146	549360	7137223
7147	549439	7137178
7148	549520	7137151
7149	549593	7137022
7150	549669	7136942
7151	549739	7136768
7152	549813	7136661
7153	549881	7136464
7154	549960	7136419
7155	550035	7136321
7156	550117	7136311
7157	550187	7136147
7158	550266	7136092
7159	550336	7135925
7160	550407	7135777
7161	550485	7135718
7162	550557	7135567
7163	550636	7135527
7164	550711	7135421
7165	550783	7135284
7166	550881	7135475
7167	550966	7135508
7168	551052	7135546
7169	551129	7135478
7170	551202	7135344
7171	551282	7135316
7172	551355	7135181
7173	551425	7135013
7174	551501	7134930
7175	551574	7134803
7176	551657	7134811
7177	551736	7134756
7178	551804	7134564
7179	551872	7134375
7180	551946	7134255
7181	552020	7134146
7182	552097	7134067
7183	552173	7133980
7184	552243	7133818
7185	552329	7133864
7186	552404	7133759
7187	552474	7133598
7188	552576	7133836
7189	552658	7133825
7190	552739	7133811
7191	552812	7133682
7192	552893	7133655
7193	552973	7133624
7194	553063	7133710
7195	553139	7133628
7196	553227	7133691
7197	553307	7133653
7198	553376	7133474
7199	553446	7133315
7200	553517	7133158
7201	553597	7133116
7202	553676	7133076
7203	553751	7132973
7204	553826	7132872
7205	553901	7132765
7206	553986	7132799
7207	554065	7132749
7208	554145	7132705
7209	554224	7132660
7210	554301	7132585
7211	554372	7132430
7212	554450	7132371
7213	554522	7132229
7214	554603	7132213
7215	554675	7132073
7216	554748	7131944
7217	554822	7131824
7218	554893	7131671
7219	554975	7131667
7220	555071	7131835
7221	555143	7131694
7222	555221	7131634
7223	555295	7131521
7224	555381	7131563
7225	555465	7131574
7226	555536	7131425
7227	555615	7131367
7228	555693	7131315
7229	555764	7131159
7230	555833	7130974
7231	555906	7130856
7232	555977	7130697
7233	556055	7130641
7234	556135	7130597
7235	556208	7130478
7236	556279	7130324
7237	556356	7130245
7238	556427	7130097
7239	556505	7130038
7240	556583	7129969
7241	556663	7129933
7242	556733	7129769
7243	556813	7129736
7244	556887	7129614
7245	556971	7129631
7246	557056	7129661
7247	557126	7129499
7248	557195	7129320
7249	557268	7129196
7250	557341	7129061
7251	557442	7129295
7252	557523	7129275
7253	557603	7129233
7254	557675	7129098
7255	557747	7128954
7256	557817	7128794
7257	557901	7128810
7258	557978	7128732
7259	558054	7128640
7260	558136	7128629
7261	558205	7128457
7262	558274	7128280
7263	558349	7128182
7264	558425	7128086
7265	558493	7127906
7266	558566	7127769
7267	558637	7127626
7268	558721	7127642
7269	558802	7127612
7270	558882	7127573
7271	558953	7127431
7272	559028	7127327
7273	559108	7127283
7274	559192	7127304
7275	559269	7127222
7276	559355	7127261
7277	559427	7127123
7278	559503	7127034
7279	559582	7126990
7280	559648	7126774
7281	559726	7126716
7282	559799	7126583
7283	559872	7126455
7284	559945	7126334
7285	560028	7126333
7286	560099	7126178
7287	560173	7126066
7288	560246	7125947
7289	560322	7125861
7290	560397	7125759
7291	560472	7125657
7292	560543	7125506
7293	560627	7125517
7294	560711	7125536
7295	560788	7125461
7296	560860	7125313
7297	560932	7125183
7298	561009	7125105
7299	561092	7125111
7300	561163	7124955
7301	561237	7124838
7302	561317	7124802
7303	561390	7124677
7304	561458	7124489
7305	561526	7124295
7306	561599	7124180
7307	561673	7124060
7308	561753	7124021
7309	561839	7124059
7310	561911	7123924
7311	561983	7123789
7312	562062	7123741
7313	562138	7123645
7314	562213	7123549
7315	562284	7123403
7316	562360	7123306
7317	562447	7123366
7318	562519	7123225
7319	562589	7123061
7320	562662	7122931
7321	562741	7122889
7322	562816	7122785
7323	562893	7122703
7324	562974	7122677
7325	563046	7122547
7326	563122	7122461
7327	563206	7122471
7328	563281	7122366
7329	563362	7122348
7330	563446	7122354
7331	563517	7122208
7332	563586	7122028
7333	563659	7121904
7334	563733	7121792
7335	563811	7121737
7336	563889	7121671
7337	563960	7121513
7338	564036	7121426
7339	564112	7121342
7340	564193	7121314
7341	564262	7121140
7342	564343	7121121
7343	564416	7120996
7344	564496	7120961
7345	564572	7120871
7346	564649	7120796
7347	564728	7120737
7348	564799	7120591
7349	564871	7120460
7350	564941	7120297
7351	565012	7120136
7352	565091	7120097
7353	565164	7119962
7354	565238	7119852
7355	565311	7119731
7356	565387	7119636
7357	565461	7119527
7358	565530	7119352
7359	565609	7119307
7360	565691	7119293
7361	565766	7119195
7362	565839	7119059
7363	565919	7119024
7364	565997	7118965
7365	566071	7118849
7366	566146	7118747
7367	566225	7118702
7368	566305	7118663
7369	566383	7118600
7370	566457	7118487
7371	566532	7118384
7372	566604	7118247
7373	566676	7118119
7374	566761	7118134
7375	566834	7118018
7376	566912	7117947
7377	566987	7117847
7378	567066	7117806
7379	567136	7117643
7380	567215	7117591
7381	567291	7117500
7382	567369	7117439
7383	567439	7117281
7384	567511	7117142
7385	567588	7117070
7386	567663	7116961
7387	567762	7117167
7388	567842	7117130
7389	567915	7116999
7390	567993	7116935
7391	568085	7117053
7392	568161	7116968
7393	568229	7116778
7394	568307	7116719
7395	568387	7116680
7396	568467	7116643
7397	568534	7116435
7398	568606	7116305
7399	568680	7116187
7400	568756	7116105
7401	568834	7116037
7402	568908	7115929
7403	568982	7115811
7404	569054	7115683
7405	569132	7115610
7406	569205	7115494
7407	569282	7115418
7408	569374	7115530
7409	569444	7115364
7410	569514	7115199
7411	569588	7115087
7412	569662	7114983
7413	569740	7114914
7414	569830	7115007
7415	569900	7114838
7416	569975	7114747
7417	570056	7114711
7418	570139	7114712
7419	570222	7114719
7420	570303	7114691
7421	570383	7114653
7422	570466	7114652
7423	570544	7114596
7424	570616	7114458
7425	570694	7114387
7426	570783	7114464
7427	570862	7114411
7428	570930	7114227
7429	571004	7114119
7430	571083	7114071
7431	571167	7114084
7432	571240	7113958
7433	571309	7113783
7434	571379	7113612
7435	571460	7113596
7436	571566	7113876
7437	571641	7113776
7438	571711	7113617
7439	571786	7113520
7440	571877	7113609
7441	571951	7113498
7442	572024	7113373
7443	572100	7113296
7444	572175	7113189
7445	572251	7113107
7446	572329	7113039
7447	572407	7112981
7448	572490	7112978
7449	572573	7112976
7450	572641	7112795
7451	572716	7112695
7452	572788	7112551
7453	572865	7112472
7454	572936	7112325
7455	573010	7112217
7456	573090	7112182
7457	573169	7112124
7458	573245	7112037
7459	573324	7111985
7460	573398	7111876
7461	573474	7111794
7462	573545	7111641
7463	573630	7111671
7464	573703	7111539
7465	573782	7111487
7466	573864	7111479
7467	573941	7111406
7468	574013	7111260
7469	574082	7111096
7470	574158	7111001
7471	574231	7110877
7472	574300	7110707
7473	574370	7110549
7474	574450	7110505
7475	574525	7110412
7476	574603	7110348
7477	574683	7110310
7478	574758	7110204
7479	574832	7110092
7480	574904	7109959
7481	574982	7109896
7482	575052	7109738
7483	575136	7109747
7484	575219	7109741
7485	575300	7109712
7486	575379	7109669
7487	575459	7109634
7488	575528	7109459
7489	575603	7109361
7490	575681	7109288
7491	575750	7109124
7492	575822	7108988
7493	575902	7108949
7494	575973	7108799
7495	576057	7108803
7496	576131	7108692
7497	576206	7108591
7498	576277	7108449
7499	576352	7108353
7500	576428	7108256
7501	576497	7108082
7502	576575	7108023
7503	576661	7108062
7504	576743	7108044
7505	576815	7107906
7506	576893	7107841
7507	576988	7107991
7508	577068	7107961
7509	577148	7107922
7510	577222	7107811
7511	577289	7107612
7512	577358	7107439
7513	577432	7107322
7514	577505	7107199
7515	577586	7107174
7516	577674	7107237
7517	577754	7107195
7518	577825	7107051
7519	577899	7106934
7520	577973	7106820
7521	578045	7106690
7522	578132	7106735
7523	578204	7106600
7524	578288	7106608
7525	578364	7106522
7526	578442	7106461
7527	578521	7106409
7528	578603	7106388
7529	578680	7106317
7530	578752	7106179
7531	578832	7106147
7532	578909	7106071
7533	578990	7106041
7534	579065	7105947
7535	579155	7106028
7536	579225	7105871
7537	579304	7105814
7538	579375	7105663
7539	579453	7105606
7540	579521	7105417
7541	579600	7105366
7542	579670	7105206
7543	579743	7105083
7544	579820	7105005
7545	579891	7104866
7546	579966	7104762
7547	580043	7104685
7548	580126	7104687
7549	580198	7104545
7550	580279	7104528
7551	580354	7104425
7552	580428	7104308
7553	580500	7104177
7554	580573	7104049
7555	580649	7103971
7556	580722	7103846
7557	580792	7103685
7558	580868	7103588
7559	580939	7103450
7560	581013	7103333
7561	581087	7103218
7562	581175	7103285
7563	581254	7103235
7564	581330	7103144
7565	581402	7103006
7566	581473	7102865
7567	581551	7102794
7568	581628	7102727
7569	581708	7102689
7570	581787	7102637
7571	581864	7102553
7572	581936	7102422
7573	582013	7102353
7574	582109	7102499
7575	582188	7102456
7576	582282	7102584
7577	582354	7102447
7578	582437	7102454
7579	582512	7102346
7580	582592	7102313
7581	582671	7102262
7582	582746	7102164
7583	582824	7102103
7584	582921	7102266
7585	582999	7102203
7586	583082	7102204
7587	583162	7102159
7588	583233	7102015
7589	583311	7101948
7590	583378	7101756
7591	583449	7101611
7592	583520	7101463
7593	583601	7101437
7594	583686	7101449
7595	583772	7101492
7596	583843	7101338
7597	583939	7101500
7598	584014	7101400
7599	584089	7101297
7600	584190	7101511
7601	584279	7101589
7602	584350	7101437
7603	584422	7101307
7604	584492	7101144
7605	584567	7101047
7606	584636	7100874
7607	584710	7100758
7608	584789	7100707
7609	584858	7100541
7610	584932	7100419
7611	585010	7100355
7612	585079	7100188
7613	585175	7100340
7614	585250	7100242
7615	585348	7100430
7616	585428	7100384
7617	585503	7100289
7618	585580	7100215
7619	585657	7100133
7620	585732	7100034
7621	585807	7099940
7622	585885	7099868
7623	585965	7099840
7624	586064	7100029
7625	586145	7099995
7626	586215	7099845
7627	586297	7099823
7628	586371	7099720
7629	586444	7099593
7630	586514	7099434
7631	586594	7099386
7632	586670	7099302
7633	586746	7099220
7634	586816	7099063
7635	586894	7098993
7636	586967	7098867
7637	587044	7098790
7638	587120	7098714
7639	587191	7098562
7640	587261	7098407
7641	587336	7098304
7642	587417	7098276
7643	587495	7098217
7644	587566	7098065
7645	587634	7097875
7646	587705	7097733
7647	587787	7097713
7648	587874	7097768
7649	587953	7097708
7650	588036	7097706
7651	588121	7097726
7652	588197	7097648
7653	588267	7097487
7654	588338	7097332
7655	588409	7097194
7656	588497	7097248
7657	588569	7097115
7658	588641	7096979
7659	588726	7097001
7660	588798	7096860
7661	588871	7096744
7662	588946	7096641
7663	589030	7096644
7664	589103	7096523
7665	589186	7096523
7666	589259	7096399
7667	589341	7096388
7668	589411	7096229
7669	589481	7096065
7670	589555	7095960
7671	589627	7095825
7672	589707	7095779
7673	589777	7095618
7674	589876	7095808
7675	589959	7095807
7676	590040	7095784
7677	590109	7095613
7678	590201	7095709
7679	590283	7095698
7680	590357	7095585
7681	590428	7095446
7682	590498	7095282
7683	590572	7095174
7684	590643	7095022
7685	590718	7094919
7686	590802	7094927
7687	590876	7094825
7688	590974	7095003
7689	591047	7094870
7690	591121	7094763
7691	591200	7094719
7692	591283	7094710
7693	591359	7094617
7694	591436	7094553
7695	591513	7094472
7696	591583	7094310
7697	591660	7094233
7698	591738	7094173
7699	591805	7093978
7700	591872	7093784
7701	591945	7093657
7702	592025	7093624
7703	592104	7093576
7704	592183	7093518
7705	592270	7093563
7706	592340	7093403
7707	592412	7093270
7708	592495	7093264
7709	592568	7093146
7710	592639	7092992
7711	592708	7092826
7712	592790	7092811
7713	592867	7092735
7714	592965	7092909
7715	593038	7092790
7716	593120	7092769
7717	593197	7092701
7718	593270	7092571
7719	593337	7092381
7720	593413	7092297
7721	593484	7092151
7722	593560	7092055
7723	593635	7091959
7724	593713	7091895
7725	593780	7091702
7726	593865	7091725
7727	593948	7091717
7728	594020	7091589
7729	594093	7091463
7730	594195	7091682
7731	594269	7091577
7732	594349	7091531
7733	594427	7091477
7734	594517	7091556
7735	594600	7091553
7736	594679	7091494
7737	594759	7091456
7738	594838	7091401
7739	594918	7091372
7740	594991	7091249
7741	595060	7091078
7742	595147	7091122
7743	595219	7090986
7744	595323	7091224
7745	595418	7091363
7746	595501	7091362
7747	595585	7091371
7748	595666	7091341
7749	595743	7091274
7750	595815	7091132
7751	595895	7091089
7752	595967	7090963
7753	596038	7090812
7754	596108	7090659
7755	596185	7090584
7756	596264	7090528
7757	596344	7090490
7758	596427	7090487
7759	596495	7090307
7760	596575	7090261
7761	596648	7090141
7762	596719	7089994
7763	596798	7089943
7764	596870	7089802
7765	596965	7089942
7766	597047	7089931
7767	597125	7089864
7768	597206	7089837
7769	597284	7089771
7770	597359	7089676
7771	597433	7089561
7772	597520	7089608
7773	597605	7089624
7774	597677	7089496
7775	597759	7089475
7776	597828	7089304
7777	597898	7089149
7778	597980	7089137
7779	598052	7088996
7780	598129	7088925
7781	598216	7088963
7782	598286	7088805
7783	598354	7088624
7784	598428	7088518
7785	598502	7088401
7786	598570	7088224
7787	598650	7088182
7788	598734	7088187
7789	598803	7088023
7790	598876	7087896
7791	598950	7087785
7792	599027	7087713
7793	599097	7087550
7794	599169	7087422
7795	599243	7087303
7796	599316	7087182
7797	599397	7087160
7798	599478	7087132
7799	599565	7087174
7800	599647	7087150
7801	599721	7087041
7802	599804	7087035
7803	599884	7087001
7804	599963	7086952
7805	600037	7086842
7806	600120	7086830
7807	600204	7086845
7808	600276	7086705
7809	600354	7086641
7810	600439	7086666
7811	600522	7086661
7812	600600	7086590
7813	600677	7086512
7814	600752	7086421
7815	600838	7086456
7816	600915	7086369
7817	600995	7086335
7818	601079	7086342
7819	601160	7086317
7820	601245	7086332
7821	601322	7086254
7822	601396	7086142
7823	601477	7086115
7824	601566	7086180
7825	601642	7086093
7826	601715	7085969
7827	601794	7085921
7828	601875	7085893
7829	601960	7085913
7830	602044	7085923
7831	602131	7085962
7832	602208	7085886
7833	602280	7085750
7834	602363	7085751
7835	602445	7085730
7836	602525	7085685
7837	602600	7085593
7838	602681	7085559
7839	602764	7085553
7840	602846	7085542
7841	602930	7085548
7842	603005	7085449
7843	603091	7085481
7844	603169	7085419
7845	603252	7085406
7846	603332	7085371
7847	603415	7085367
7848	603494	7085315
7849	603578	7085321
7850	603654	7085229
7851	603730	7085142
7852	603807	7085072
7853	603877	7084910
7854	603962	7084935
7855	604041	7084882
7856	604124	7084866
7857	604195	7084726
7858	604265	7084571
7859	604338	7084448
7860	604410	7084311
7861	604482	7084178
7862	604552	7084020
7863	604627	7083921
7864	604706	7083869
7865	604785	7083822
7866	604865	7083778
7867	604939	7083669
7868	605009	7083512
7869	605082	7083382
7870	605157	7083289
7871	605234	7083211
7872	605308	7083098
7873	605385	7083020
7874	605461	7082933
7875	605529	7082760
7876	605603	7082652
7877	605683	7082611
7878	605764	7082574
7879	605841	7082505
7880	605920	7082453
7881	606005	7082472
7882	606073	7082289
7883	606142	7082124
7884	606210	7081942
7885	606292	7081917
7886	606360	7081740
7887	606436	7081652
7888	606508	7081518
7889	606575	7081326
7890	606655	7081290
7891	606725	7081125
7892	606797	7080995
7893	606871	7080884
7894	606950	7080832
7895	607050	7081021
7896	607125	7080931
7897	607208	7080917
7898	607283	7080822
7899	607366	7080813
7900	607444	7080753
7901	607526	7080736
7902	607598	7080599
7903	607672	7080486
7904	607741	7080323
7905	607818	7080251
7906	607900	7080235
7907	607980	7080190
7908	608059	7080137
7909	608137	7080074
7910	608207	7079912
7911	608275	7079739
7912	608346	7079589
7913	608434	7079648
7914	608504	7079485
7915	608575	7079339
7916	608649	7079229
7917	608721	7079099
7918	608792	7078956
7919	608864	7078817
7920	608950	7078845
7921	609023	7078722
7922	609097	7078610
7923	609167	7078456
7924	609239	7078321
7925	609319	7078284
7926	609391	7078145
7927	609463	7078016
7928	609535	7077882
7929	609606	7077736
7930	609682	7077650
7931	609765	7077650
7932	609838	7077521
7933	609920	7077511
7934	609992	7077371
7935	610064	7077236
7936	610135	7077099
