iter	MultiClass
6495	0.1154184329
6496	0.1154061505
6497	0.1153902754
6498	0.1153724174
6499	0.1153588477
6500	0.1153456633
6501	0.1153352993
6502	0.1153268835
6503	0.115314194
6504	0.1152815148
6505	0.115254632
6506	0.1152415816
6507	0.1152297649
6508	0.1152124052
6509	0.1151975565
6510	0.1151760954
6511	0.1151646429
6512	0.1151456359
6513	0.1151223449
6514	0.1151105319
6515	0.1151014035
6516	0.1150863217
6517	0.1150615395
6518	0.1150334797
6519	0.1150227703
6520	0.1150101371
6521	0.1150007161
6522	0.1149900233
6523	0.1149637195
6524	0.1149516195
6525	0.1149328365
6526	0.1148889274
6527	0.114858447
6528	0.1148403406
6529	0.1148095327
6530	0.1147924772
6531	0.114783496
6532	0.1147715862
6533	0.1147596645
6534	0.1147484599
6535	0.1147376394
6536	0.1147128487
6537	0.1147008363
6538	0.1146935824
6539	0.1146845427
6540	0.1146696057
6541	0.1146542787
6542	0.1146368288
6543	0.1146248657
6544	0.1146113361
6545	0.1145960067
6546	0.1145841038
6547	0.1145612368
6548	0.1145230198
6549	0.114509577
6550	0.1145068345
6551	0.1144851975
6552	0.1144680961
6553	0.1144441525
6554	0.1144353882
6555	0.1144192347
6556	0.1144132934
6557	0.1143729011
6558	0.1143624183
6559	0.1143465923
6560	0.1143271514
6561	0.1143064855
6562	0.1142839138
6563	0.1142802308
6564	0.1142622721
6565	0.1142395948
6566	0.114230548
6567	0.1142193534
6568	0.114190433
6569	0.1141741752
6570	0.1141673591
6571	0.1141544201
6572	0.11413614
6573	0.1141261059
6574	0.1141060333
6575	0.1140753108
6576	0.1140615651
6577	0.1140535063
6578	0.1140399432
6579	0.1140343677
6580	0.1140053975
6581	0.1139958692
6582	0.1139717376
6583	0.1139575627
6584	0.113936966
6585	0.1139233896
6586	0.1139151754
6587	0.1138966321
6588	0.1138847078
6589	0.1138620498
6590	0.1138555996
6591	0.1138436446
6592	0.1138367748
6593	0.113830712
6594	0.1138201497
6595	0.1137941577
6596	0.1137742009
6597	0.1137691614
6598	0.1137522167
6599	0.1137371134
6600	0.1137183341
6601	0.1136995872
6602	0.1136792645
6603	0.1136658645
6604	0.1136596715
6605	0.1136488302
6606	0.1136276824
6607	0.113623743
6608	0.1136080985
6609	0.1135945677
6610	0.113576076
6611	0.11356772
6612	0.1135575839
6613	0.1135375352
6614	0.113511213
6615	0.1135006721
6616	0.1134828316
6617	0.1134745193
6618	0.1134659999
6619	0.1134585548
6620	0.1134395024
6621	0.1134232881
6622	0.1134076437
6623	0.1133857202
6624	0.1133559406
6625	0.1133358691
6626	0.1133081194
6627	0.1133019828
6628	0.113290006
6629	0.1132789813
6630	0.1132644495
6631	0.1132470362
6632	0.1132300866
6633	0.1132099713
6634	0.1131835222
6635	0.1131728979
6636	0.1131615526
6637	0.1131472399
6638	0.1131355695
6639	0.1131195279
6640	0.1131115904
6641	0.1131025797
6642	0.1130948536
6643	0.1130776321
6644	0.1130652999
6645	0.1130527128
6646	0.1130456817
6647	0.1130296422
6648	0.1130067999
6649	0.1129882321
6650	0.1129680739
6651	0.1129558821
6652	0.1129445702
6653	0.1129183371
6654	0.1128980868
6655	0.1128926144
6656	0.1128761849
6657	0.1128701929
6658	0.112855787
6659	0.1128188023
6660	0.1127931719
6661	0.1127759068
6662	0.1127649316
6663	0.1127401537
6664	0.1127271165
6665	0.1127218087
6666	0.1127086673
6667	0.1126814353
6668	0.1126652937
6669	0.1126610039
6670	0.1126419343
6671	0.1126306329
6672	0.1126033904
6673	0.1125840781
6674	0.1125598832
6675	0.1125354391
6676	0.112511354
6677	0.1124776979
6678	0.1124490267
6679	0.1124293061
6680	0.1124201541
6681	0.1124036587
6682	0.1123760659
6683	0.1123675022
6684	0.1123602483
6685	0.1123496668
6686	0.1123313639
6687	0.1122808218
6688	0.1122705533
6689	0.1122681004
6690	0.1122546523
6691	0.1122431844
6692	0.1122134601
6693	0.1122002074
6694	0.1121894711
6695	0.112164651
6696	0.1121555402
6697	0.1121392786
6698	0.1121343721
6699	0.1121241073
6700	0.1121176995
6701	0.112102776
6702	0.1120939623
6703	0.1120815752
6704	0.1120734614
6705	0.1120516018
6706	0.1120267574
6707	0.1119961978
6708	0.1119848363
6709	0.1119719649
6710	0.111965993
6711	0.111950837
6712	0.1119329411
6713	0.111925097
6714	0.1119165026
6715	0.1118999459
6716	0.1118880118
6717	0.1118677064
6718	0.1118562378
6719	0.1118458062
6720	0.111837147
6721	0.1118281063
6722	0.1117997395
6723	0.1117659261
6724	0.1117513828
6725	0.1117381131
6726	0.1117289677
6727	0.1117183825
6728	0.1117086561
6729	0.1117015314
6730	0.1116945225
6731	0.1116773479
6732	0.1116657295
6733	0.1116378692
6734	0.1116219659
6735	0.1116019067
6736	0.11158746
6737	0.1115775434
6738	0.1115699683
6739	0.1115487714
6740	0.1115213942
6741	0.1115006271
6742	0.1114847701
6743	0.1114671203
6744	0.1114416083
6745	0.1114181327
6746	0.1113954726
6747	0.1113808374
6748	0.1113641677
6749	0.1113543051
6750	0.1113237126
6751	0.1113083642
6752	0.1112826801
6753	0.1112761489
6754	0.1112578682
6755	0.1112526173
6756	0.1112148833
6757	0.1112088505
6758	0.1111988031
6759	0.1111908018
6760	0.1111772584
6761	0.1111616808
6762	0.1111570924
6763	0.1111458744
6764	0.1111296576
6765	0.1111128943
6766	0.1110877619
6767	0.111076644
6768	0.1110645811
6769	0.1110511186
6770	0.1110427397
6771	0.1110380447
6772	0.1110225289
6773	0.1109960455
6774	0.1109829432
6775	0.1109708613
6776	0.1109499887
6777	0.1109227829
6778	0.1109044674
6779	0.1108782786
6780	0.110863797
6781	0.1108558224
6782	0.1108385275
6783	0.1108247734
6784	0.110820939
6785	0.1108007784
6786	0.1107934152
6787	0.1107866812
6788	0.1107805102
6789	0.1107579533
6790	0.1107447709
6791	0.1107253495
6792	0.1107201091
6793	0.1107099421
6794	0.110683821
6795	0.1106680242
6796	0.1106321072
6797	0.1106257659
6798	0.1106057696
6799	0.1105912907
6800	0.1105727019
6801	0.1105578215
6802	0.110546639
6803	0.1105288046
6804	0.1105052998
6805	0.1104971712
6806	0.1104864708
6807	0.1104691135
6808	0.1104641248
6809	0.1104409428
6810	0.1104309456
6811	0.1104179605
6812	0.1104045726
6813	0.1103880636
6814	0.1103658077
6815	0.1103574897
6816	0.1103362211
6817	0.110327782
6818	0.1103246257
6819	0.1103178659
6820	0.1102869915
6821	0.1102734547
6822	0.1102555085
6823	0.1102463752
6824	0.1102382072
6825	0.110227234
6826	0.1102175312
6827	0.1102036503
6828	0.1101906768
6829	0.1101544273
6830	0.1101401913
6831	0.1101213633
6832	0.1101166848
6833	0.110105296
6834	0.1100828055
6835	0.1100725988
6836	0.1100652802
6837	0.1100508982
6838	0.1100341654
6839	0.1100263577
6840	0.1100187725
6841	0.1100007502
6842	0.1099914046
6843	0.1099760304
6844	0.1099611733
6845	0.1099477136
6846	0.1099373847
6847	0.1099272634
6848	0.1099137584
6849	0.1098887497
6850	0.1098713908
6851	0.1098576083
6852	0.109835692
6853	0.1098223306
6854	0.1098106382
6855	0.1097937243
6856	0.1097861662
6857	0.1097716934
6858	0.1097474795
6859	0.109739691
6860	0.1097072048
6861	0.1096948599
6862	0.1096907157
6863	0.1096660667
6864	0.1096560688
6865	0.1096334949
6866	0.1096141293
6867	0.1096073721
6868	0.1096027903
6869	0.1095913475
6870	0.10957489
6871	0.1095658974
6872	0.1095576469
6873	0.1095494683
6874	0.1095393849
6875	0.1095334649
6876	0.1095119871
6877	0.1095002872
6878	0.1094918272
6879	0.109475642
6880	0.109467005
6881	0.1094565935
6882	0.1094292244
6883	0.1094153222
6884	0.1093954761
6885	0.1093819455
6886	0.1093630777
6887	0.1093406382
6888	0.1093264466
6889	0.1093125252
6890	0.1093094171
6891	0.1092993784
6892	0.1092881119
6893	0.1092740091
6894	0.109255571
6895	0.1092388312
6896	0.1092309414
6897	0.1092224206
6898	0.1092042719
6899	0.1091971753
6900	0.109191229
6901	0.1091780133
6902	0.1091592993
6903	0.1091489738
6904	0.1091360548
6905	0.1091260196
6906	0.1091021003
6907	0.1090911614
6908	0.109072003
6909	0.1090564232
6910	0.1090420913
6911	0.1090341218
6912	0.108999033
6913	0.1089891426
6914	0.1089678672
6915	0.1089513154
6916	0.1089270465
6917	0.1089130036
6918	0.1088953417
6919	0.1088841012
6920	0.108868689
6921	0.1088563799
6922	0.1088504111
6923	0.1088264399
6924	0.1088069599
6925	0.1087944551
6926	0.1087796262
6927	0.1087686613
6928	0.1087595622
6929	0.108739897
6930	0.1087257129
6931	0.1087091413
6932	0.1086936391
6933	0.1086752718
6934	0.1086597782
6935	0.1086400093
6936	0.108617325
6937	0.1085847451
6938	0.1085690819
6939	0.1085487147
6940	0.1085352741
6941	0.1085269819
6942	0.1085118499
6943	0.10849756
6944	0.1084892675
6945	0.1084730001
6946	0.1084591884
6947	0.108453095
6948	0.1084284026
6949	0.1084182836
6950	0.1084057758
6951	0.108392902
6952	0.108369984
6953	0.108352528
6954	0.1083406788
6955	0.1083148493
6956	0.1083039809
6957	0.1082669557
6958	0.1082531636
6959	0.1082488491
6960	0.1082414893
6961	0.1082344207
6962	0.1082227524
6963	0.108207876
6964	0.1081839742
6965	0.1081741623
6966	0.1081541548
6967	0.1081487975
6968	0.1081348305
6969	0.1081070639
6970	0.1080891498
6971	0.1080814914
6972	0.1080669139
6973	0.1080551357
6974	0.1080399162
6975	0.1080301057
6976	0.1080133798
6977	0.1080013883
6978	0.1079903773
6979	0.1079860733
6980	0.1079732086
6981	0.1079663737
6982	0.1079568336
6983	0.1079458191
6984	0.1079339742
6985	0.1079196265
6986	0.1079043239
6987	0.1078964023
6988	0.1078894119
6989	0.1078753099
6990	0.1078646464
6991	0.1078489449
6992	0.107840884
6993	0.1078251963
6994	0.1078209494
6995	0.1077861879
6996	0.1077689104
6997	0.1077527596
6998	0.1077357342
6999	0.107720172
7000	0.1077007566
7001	0.107681666
7002	0.1076637322
7003	0.1076467987
7004	0.1076390626
7005	0.1076220846
7006	0.1075971149
7007	0.1075864053
7008	0.107571667
7009	0.1075633751
7010	0.1075481659
7011	0.1075369674
7012	0.1075244258
7013	0.1074939599
7014	0.1074831065
7015	0.1074508889
7016	0.1074408245
7017	0.107424355
7018	0.1073891404
7019	0.1073775406
7020	0.1073603496
7021	0.1073511345
7022	0.1073337377
7023	0.1073086049
7024	0.1072745759
7025	0.1072620844
7026	0.1072528051
7027	0.1072255537
7028	0.107209002
7029	0.1071957191
7030	0.1071762965
7031	0.1071688034
7032	0.1071570693
7033	0.1071499689
7034	0.1071396434
7035	0.1071194892
7036	0.1071088233
7037	0.1070829084
7038	0.107069974
7039	0.1070287008
7040	0.107018462
7041	0.1070050313
7042	0.1069862808
7043	0.1069685768
7044	0.1069552511
7045	0.106950924
7046	0.1069465352
7047	0.1069324741
7048	0.1069171799
7049	0.1068968935
7050	0.1068905829
7051	0.1068772167
7052	0.1068661557
7053	0.1068456103
7054	0.1068358113
7055	0.106814511
7056	0.1067888029
7057	0.1067689169
7058	0.1067543925
7059	0.1067511997
7060	0.1067371683
7061	0.1067291305
7062	0.1067020513
7063	0.1066899332
7064	0.1066758513
7065	0.1066626348
7066	0.1066493844
7067	0.1066388733
7068	0.106617358
7069	0.1066076492
7070	0.1065769148
7071	0.1065560199
7072	0.1065463911
7073	0.1065333384
7074	0.1065076791
7075	0.1064816407
7076	0.1064709947
7077	0.1064634866
7078	0.1064526681
7079	0.1064402048
7080	0.1064207333
7081	0.1064012461
7082	0.1063897106
7083	0.106382517
7084	0.1063657055
7085	0.1063607128
7086	0.1063479481
7087	0.1063410412
7088	0.1063256817
7089	0.1063144993
7090	0.106306536
7091	0.1062957116
7092	0.106289508
7093	0.1062834878
7094	0.1062568943
7095	0.1062358858
7096	0.1062257833
7097	0.1062100584
7098	0.1061989057
7099	0.1061797707
7100	0.1061649305
7101	0.1061593624
7102	0.1061524038
7103	0.1061431208
7104	0.1061302204
7105	0.1061158445
7106	0.1061066817
7107	0.1060942188
7108	0.1060774162
7109	0.1060706205
7110	0.1060598294
7111	0.1060485329
7112	0.1060351939
7113	0.1060257754
7114	0.1060080254
7115	0.1059935786
7116	0.1059753437
7117	0.1059512059
7118	0.1059423008
7119	0.1059207268
7120	0.1058974778
7121	0.105878799
7122	0.1058613205
7123	0.1058301519
7124	0.105820382
7125	0.1058113195
7126	0.105800507
7127	0.1057839991
7128	0.1057616212
7129	0.1057488315
7130	0.10573716
7131	0.105718589
7132	0.1057110362
7133	0.1056928017
7134	0.1056753856
7135	0.105663818
7136	0.1056519478
7137	0.1056168449
7138	0.1055932419
7139	0.1055803781
7140	0.1055659426
7141	0.1055522036
7142	0.105540233
7143	0.1055200826
7144	0.1055067003
7145	0.1054944936
7146	0.10547893
7147	0.1054574778
7148	0.1054426802
7149	0.1054309473
7150	0.1054137112
7151	0.1054050705
7152	0.1053885895
7153	0.1053783604
7154	0.1053710547
7155	0.1053464864
7156	0.1053351365
7157	0.1053190551
7158	0.1052949122
7159	0.1052825088
7160	0.1052688467
7161	0.1052559575
7162	0.1052470629
7163	0.1052359499
7164	0.1052311935
7165	0.1052234912
7166	0.105210359
7167	0.1052001952
7168	0.1051788114
7169	0.1051539858
7170	0.1051465136
7171	0.105128205
7172	0.1051127345
7173	0.1051059629
7174	0.1050981968
7175	0.1050756663
7176	0.105048281
7177	0.1050297462
7178	0.1050164448
7179	0.1050109466
7180	0.1049951546
7181	0.1049784998
7182	0.1049591424
7183	0.1049385583
7184	0.1049314052
7185	0.104920187
7186	0.1049017757
7187	0.1048859123
7188	0.1048736139
7189	0.1048544721
7190	0.1048491643
7191	0.1048393485
7192	0.1048351154
7193	0.1048207469
7194	0.10481002
7195	0.1048009649
7196	0.1047852619
7197	0.1047788032
7198	0.1047717892
7199	0.1047616504
7200	0.1047509107
7201	0.1047358565
7202	0.1047187098
7203	0.1047085063
7204	0.1046923308
7205	0.1046793671
7206	0.1046557951
7207	0.1046412434
7208	0.1046246267
7209	0.104613668
7210	0.1045903647
7211	0.1045795973
7212	0.1045577801
7213	0.1045296244
7214	0.1045208393
7215	0.1045088783
7216	0.104489696
7217	0.1044824048
7218	0.1044697684
7219	0.104455832
7220	0.1044426132
7221	0.1044366652
7222	0.1044281625
7223	0.104420634
7224	0.1043974376
7225	0.1043829013
7226	0.1043706371
7227	0.1043479843
7228	0.1043350378
7229	0.1043190842
7230	0.1043126874
7231	0.104296639
7232	0.1042751115
7233	0.1042437788
7234	0.1042365257
7235	0.1042258187
7236	0.1042225588
7237	0.1041988196
7238	0.104191066
7239	0.1041798351
7240	0.1041643244
7241	0.1041542786
7242	0.1041492612
7243	0.1041385681
7244	0.1041299602
7245	0.1041139036
7246	0.104098732
7247	0.1040949667
7248	0.1040783885
7249	0.1040664879
7250	0.1040587267
7251	0.1040527003
7252	0.1040269071
7253	0.1040056063
7254	0.104001
7255	0.1039970304
7256	0.1039851929
7257	0.1039715015
7258	0.1039580354
7259	0.1039380293
7260	0.1039273334
7261	0.1039228568
7262	0.1039199515
7263	0.1039109839
7264	0.1039019803
7265	0.1038850267
7266	0.1038730624
7267	0.1038575318
7268	0.1038503643
7269	0.1038402919
7270	0.1038177963
7271	0.1038050074
7272	0.1037836225
7273	0.1037775209
7274	0.1037532356
7275	0.1037407592
7276	0.1037357855
7277	0.1037069123
7278	0.1036861858
7279	0.1036682037
7280	0.1036583658
7281	0.1036404642
7282	0.1036301736
7283	0.1036087455
7284	0.1035959396
7285	0.1035810131
7286	0.1035756103
7287	0.1035694241
7288	0.103556995
7289	0.1035416683
7290	0.1035334003
7291	0.1035205347
7292	0.1034999373
7293	0.1034935255
7294	0.1034778236
7295	0.103463807
7296	0.1034588872
7297	0.1034529638
7298	0.1034255222
7299	0.1034100805
7300	0.1034000001
7301	0.103380149
7302	0.1033614075
7303	0.1033580744
7304	0.103344609
7305	0.1033370455
7306	0.1033209809
7307	0.103311022
7308	0.1032969131
7309	0.1032739912
7310	0.103268237
7311	0.1032552341
7312	0.1032468179
7313	0.103237216
7314	0.1032287194
7315	0.1032183971
7316	0.1032143895
7317	0.103178424
7318	0.1031592866
7319	0.10315363
7320	0.1031453444
7321	0.1031291567
7322	0.1031097327
7323	0.1030868901
7324	0.1030619332
7325	0.1030589102
7326	0.1030367477
7327	0.1030203021
7328	0.1029923608
7329	0.1029688053
7330	0.1029407977
7331	0.1029337447
7332	0.102917078
7333	0.1029004119
7334	0.1028847606
7335	0.1028773809
7336	0.1028658957
7337	0.1028551481
7338	0.1028419542
7339	0.1028353935
7340	0.1028269726
7341	0.1028177726
7342	0.1027951154
7343	0.1027839584
7344	0.1027692644
7345	0.1027643677
7346	0.1027473366
7347	0.1027183255
7348	0.1027052248
7349	0.1026905135
7350	0.1026683725
7351	0.1026569107
7352	0.1026470238
7353	0.1026357594
7354	0.1026137093
7355	0.1026001537
7356	0.1025941819
7357	0.1025864453
7358	0.1025702865
7359	0.1025559014
7360	0.1025483295
7361	0.1025316806
7362	0.1025233888
7363	0.1025179661
7364	0.1024975568
7365	0.1024929499
7366	0.1024845198
7367	0.1024678543
7368	0.1024522447
7369	0.1024382194
7370	0.1024318564
7371	0.1024266055
7372	0.1024117541
7373	0.1023923429
7374	0.1023861344
7375	0.1023628696
7376	0.1023460222
7377	0.1023322237
7378	0.1023107069
7379	0.1023073886
7380	0.1023000533
7381	0.1022876536
7382	0.1022751555
7383	0.102258531
7384	0.1022547649
7385	0.1022378247
7386	0.1022259363
7387	0.1022046801
7388	0.1021935313
7389	0.1021800136
7390	0.1021604775
7391	0.1021529839
7392	0.1021401067
7393	0.1021337762
7394	0.1021185464
7395	0.1021100603
7396	0.1020812856
7397	0.1020763191
7398	0.10205682
7399	0.1020423661
7400	0.1020348808
7401	0.1020257917
7402	0.1020220014
7403	0.1020056177
7404	0.1019788258
7405	0.1019647911
7406	0.1019521853
7407	0.1019260471
7408	0.1019110563
7409	0.1019075583
7410	0.1018977747
7411	0.101873425
7412	0.1018574833
7413	0.1018258209
7414	0.1018061407
7415	0.1017868299
7416	0.1017682783
7417	0.1017526835
7418	0.1017338735
7419	0.1017288492
7420	0.1016888854
7421	0.1016749438
7422	0.1016455297
7423	0.10163507
7424	0.1016273368
7425	0.1016120567
7426	0.1015981681
7427	0.1015873307
7428	0.1015790516
7429	0.1015592512
7430	0.1015535307
7431	0.1015389273
7432	0.1015246767
7433	0.1015179893
7434	0.1015118013
7435	0.1015033249
7436	0.1014772059
7437	0.1014686601
7438	0.1014428876
7439	0.1014253437
7440	0.1014027839
7441	0.1013894819
7442	0.1013771395
7443	0.1013652205
7444	0.1013465884
7445	0.1013303777
7446	0.1013239925
7447	0.1013118159
7448	0.1013053932
7449	0.1012833596
7450	0.1012756061
7451	0.1012616723
7452	0.1012498757
7453	0.1012211145
7454	0.1012149367
7455	0.1012044529
7456	0.101200263
7457	0.1011759188
7458	0.1011698715
7459	0.1011570785
7460	0.1011391375
7461	0.1011264393
7462	0.1011219098
7463	0.1011032567
7464	0.1010925854
7465	0.1010858015
7466	0.1010713625
7467	0.1010566641
7468	0.1010455495
7469	0.1010401409
7470	0.1010365466
7471	0.1010259616
7472	0.10101755
7473	0.1009989404
7474	0.1009867663
7475	0.1009819243
7476	0.1009707028
7477	0.1009569849
7478	0.1009466649
7479	0.1009375726
7480	0.1009217273
7481	0.100909498
7482	0.1008950863
7483	0.1008842635
7484	0.1008741657
7485	0.1008686695
7486	0.1008525224
7487	0.1008370476
7488	0.1008322032
7489	0.1008162498
7490	0.1008112769
7491	0.1007996449
7492	0.1007870427
7493	0.1007791891
7494	0.1007691699
7495	0.1007391482
7496	0.1007261585
7497	0.1007145283
7498	0.1007083836
7499	0.1007006964
7500	0.1006919903
7501	0.1006893203
7502	0.100679766
7503	0.1006614646
7504	0.1006367138
7505	0.100630869
7506	0.1006213976
7507	0.1006058453
7508	0.1005848203
7509	0.1005689111
7510	0.1005655582
7511	0.100563769
7512	0.1005497672
7513	0.1005316135
7514	0.1005205053
7515	0.1005125978
7516	0.1004884723
7517	0.1004681843
7518	0.1004563023
7519	0.1004443696
7520	0.1004296862
7521	0.1004175343
7522	0.100408167
7523	0.1003971065
7524	0.1003635057
7525	0.1003490806
7526	0.1003396652
7527	0.1003099682
7528	0.100302681
7529	0.1002835907
7530	0.1002620948
7531	0.1002540887
7532	0.1002431766
7533	0.1002310075
7534	0.1002208157
7535	0.100199798
7536	0.1001887024
7537	0.1001871763
7538	0.1001771511
7539	0.1001666035
7540	0.1001601302
7541	0.1001475618
7542	0.1001248913
7543	0.1001017441
7544	0.1000942859
7545	0.1000803181
7546	0.1000725373
7547	0.1000650523
7548	0.1000564081
7549	0.1000436116
7550	0.100027741
7551	0.1000164388
7552	0.1000072776
7553	0.09999869712
7554	0.09998050332
7555	0.09996827462
7556	0.0999506012
7557	0.09993741807
7558	0.09992739655
7559	0.09992143276
7560	0.09990927412
7561	0.09990189388
7562	0.09989003187
7563	0.09988225398
7564	0.09985841886
7565	0.09985130987
7566	0.099843124
7567	0.09982180728
7568	0.0998034981
7569	0.09979419666
7570	0.09977507805
7571	0.09976429855
7572	0.0997465975
7573	0.0997388247
7574	0.09971774182
7575	0.09969985146
7576	0.09969027416
7577	0.09967445105
7578	0.09965866851
7579	0.09964188857
7580	0.09963448083
7581	0.09961981988
7582	0.09960863984
7583	0.09959601441
7584	0.09958521785
7585	0.09955896047
7586	0.09953890669
7587	0.0995204999
7588	0.09951385044
7589	0.09950823387
7590	0.09949722161
7591	0.09949204468
7592	0.09948511586
7593	0.09947061039
7594	0.09944782387
7595	0.09943422788
7596	0.09943024407
7597	0.09940952765
7598	0.09939448679
7599	0.09938956985
7600	0.09938371066
7601	0.09936516151
7602	0.09935061208
7603	0.09934044246
7604	0.09933246931
7605	0.09932398127
7606	0.09931629023
7607	0.0993046746
7608	0.09929909933
7609	0.09929131259
7610	0.09927147014
7611	0.09926858998
7612	0.09926337793
7613	0.09925421297
7614	0.09923692273
7615	0.09922571438
7616	0.09920129847
7617	0.09919105942
7618	0.09917600459
7619	0.09916791165
7620	0.09915417887
7621	0.09913036532
7622	0.09911946054
7623	0.09910735677
7624	0.09908801731
7625	0.09906990697
7626	0.09905745584
7627	0.09904426442
7628	0.09902503987
7629	0.09900950169
7630	0.09899671323
7631	0.09897110412
7632	0.09896104823
7633	0.0989462176
7634	0.09893634043
7635	0.09891745131
7636	0.09891337176
7637	0.09890703355
7638	0.09890133073
7639	0.09888584776
7640	0.09887142921
7641	0.09886050537
7642	0.0988399408
7643	0.09883194242
7644	0.0988233432
7645	0.09881676303
7646	0.09880599731
7647	0.09879644873
7648	0.0987768261
7649	0.09875980316
7650	0.09873047171
7651	0.09871696447
7652	0.09870600179
7653	0.09869582477
7654	0.09869006651
7655	0.09868029832
7656	0.09866731513
7657	0.09865845495
7658	0.09864880379
7659	0.09864094212
7660	0.09862816404
7661	0.09860289669
7662	0.0985951667
7663	0.09855600838
7664	0.09854162452
7665	0.09853516878
7666	0.09852467279
7667	0.09851321394
7668	0.09850387983
7669	0.09849177161
7670	0.09848481062
7671	0.09847561489
7672	0.09846464027
7673	0.09845279705
7674	0.098423475
7675	0.09839772705
7676	0.09838306255
7677	0.09836261146
7678	0.09835306843
7679	0.09834304714
7680	0.09833620888
7681	0.09832661027
7682	0.098314684
7683	0.09830650691
7684	0.09829922468
7685	0.09827700236
7686	0.09824724861
7687	0.09823443087
7688	0.09822329738
7689	0.09821336664
7690	0.09820039002
7691	0.09818723249
7692	0.09817354101
7693	0.09814861216
7694	0.09813476604
7695	0.09811832712
7696	0.09810935497
7697	0.09808887395
7698	0.09806224149
7699	0.09805347795
7700	0.09804909146
7701	0.09804149344
7702	0.09802653167
7703	0.09801108107
7704	0.09800515643
7705	0.09798612331
7706	0.09797608883
7707	0.09796675679
7708	0.09795423932
7709	0.097938878
7710	0.09793084159
7711	0.09792501359
7712	0.09790935707
7713	0.09789748762
7714	0.09788599342
7715	0.09786688864
7716	0.09785923389
7717	0.09784249578
7718	0.09782804274
7719	0.09782532454
7720	0.09780776299
7721	0.09779450122
7722	0.09777683468
7723	0.0977459735
7724	0.0977417414
7725	0.09773233965
7726	0.09771348053
7727	0.09769401374
7728	0.09768398154
7729	0.09767535825
7730	0.09766757181
7731	0.09766123725
7732	0.09765419519
7733	0.09764190217
7734	0.09763472955
7735	0.09762179982
7736	0.09761314483
7737	0.09760863816
7738	0.09759175977
7739	0.097571338
7740	0.09755611724
7741	0.09754703087
7742	0.0975410508
7743	0.09753333568
7744	0.09752047833
7745	0.09751509581
7746	0.09750670365
7747	0.09749078917
7748	0.09747084705
7749	0.09746032717
7750	0.09744962425
7751	0.0974373579
7752	0.09742279902
7753	0.09740980432
7754	0.09740539801
7755	0.09738828346
7756	0.09736465568
7757	0.09735601384
7758	0.09734142303
7759	0.09732292541
7760	0.09730902526
7761	0.09730258603
7762	0.0972950791
7763	0.0972840937
7764	0.0972725984
7765	0.09726965497
7766	0.09725058648
7767	0.09723906137
7768	0.09722401703
7769	0.09720285408
7770	0.09719697568
7771	0.09718650132
7772	0.09717285525
7773	0.09715320304
7774	0.09714207976
7775	0.09713060075
7776	0.097126018
7777	0.09710816941
7778	0.09708764397
7779	0.09707919713
7780	0.09706657498
7781	0.09704723307
7782	0.09702316738
7783	0.0970160252
7784	0.09700494485
7785	0.09699837707
7786	0.09699467199
7787	0.09698764249
7788	0.09694805641
7789	0.09693336005
7790	0.09692328989
7791	0.09691318249
7792	0.09689957094
7793	0.09689355787
7794	0.09688153258
7795	0.09686739164
7796	0.09686000712
7797	0.09685327924
7798	0.09683854555
7799	0.09682611124
7800	0.09681337871
7801	0.09680665713
7802	0.09678750521
7803	0.09677695471
7804	0.09677195294
7805	0.09676165123
7806	0.09674846935
7807	0.09673473332
7808	0.09672033245
7809	0.09670660495
7810	0.09669519696
7811	0.09668024512
7812	0.09667615997
7813	0.09665628547
7814	0.09663984655
7815	0.09662656563
7816	0.09662261414
7817	0.09660843386
7818	0.09659613182
7819	0.09657707148
7820	0.09656999501
7821	0.09655994579
7822	0.0965528767
7823	0.09653939902
7824	0.09651464385
7825	0.09650518739
7826	0.09649627577
7827	0.09648011779
7828	0.09646746064
7829	0.09644828299
7830	0.09643816674
7831	0.0964128157
7832	0.09639809193
7833	0.09638742415
7834	0.09636970012
7835	0.09635810272
7836	0.09634119533
7837	0.09633238568
7838	0.09631545984
7839	0.09630407943
7840	0.09629712286
7841	0.09628562695
7842	0.09627892568
7843	0.0962632727
7844	0.09625406205
7845	0.09624108006
7846	0.09623663743
7847	0.09621608609
7848	0.09619697531
7849	0.096160293
7850	0.09614428756
7851	0.09613749563
7852	0.09612667755
7853	0.09612258754
7854	0.09611278134
7855	0.09610582929
7856	0.09609166103
7857	0.09607993821
7858	0.09607554079
7859	0.09606817046
7860	0.09605609659
7861	0.09605241145
7862	0.09604421452
7863	0.09601561607
7864	0.09600616469
7865	0.09599034855
7866	0.09597887971
7867	0.0959615044
7868	0.09595009147
7869	0.09594560131
7870	0.0959309623
7871	0.09592562368
7872	0.09590228191
7873	0.0958970931
7874	0.09588196081
7875	0.09587916063
7876	0.09587422345
7877	0.0958581123
7878	0.09584478525
7879	0.09582407169
7880	0.09580754256
7881	0.09578813055
7882	0.09578451004
7883	0.09577605072
7884	0.09577139088
7885	0.09575016638
7886	0.09574126394
7887	0.09573778509
7888	0.09572850765
7889	0.09572038752
7890	0.09570495843
7891	0.09569517161
7892	0.09569042505
7893	0.09567894941
7894	0.09566905676
7895	0.09565286283
7896	0.09564538639
7897	0.09562288348
7898	0.09561455717
7899	0.09559924108
7900	0.09559278218
7901	0.09556782662
7902	0.09555578584
7903	0.09554414374
7904	0.09553410839
